ID,Length,ATYPE,AB LINKCLASS,BA LINKCLASS,AM_AB_VMT,AM_BA_VMT,AM_AB_Spd,AM_BA_Spd,MD_AB_VMT,MD_BA_VMT,MD_AB_Spd,MD_BA_Spd,PM_AB_VMT,PM_BA_VMT,PM_AB_Spd,PM_BA_Spd,NT_AB_VMT,NT_BA_VMT,NT_AB_Spd,NT_BA_Spd
0,0.396992,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.448736,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.542175,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2.380099,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7.819675,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4.807431,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4.870907,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4.164433,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4.522105,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4.909212,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7.055886,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7.556414,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,20.832834,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4.116212,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5.173408,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8.369906,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.727904,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.502165,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7.428721,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2.404316,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4.869165,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2.644794,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5.783905,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.32987,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.998951,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8.538412,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.517422,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5.268989,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4.728331,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.481218,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.092422,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.523029,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.568322,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.643755,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.415203,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2.114981,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2.783674,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.641832,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.698661,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.113689,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.466582,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.111596,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.376137,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.799759,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.725519,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.638538,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.489693,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.508859,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.496383,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.556024,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.577892,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.351339,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.199818,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.972056,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2.737705,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3.025875,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.984647,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5.058091,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4.735188,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5.159844,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4.75341,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2.552597,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2.454192,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2.238604,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.148462,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.990881,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.635669,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.984961,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.560311,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2.947181,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4.126845,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.501369,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.164439,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.941669,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2.802755,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.978867,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.033665,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.024169,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.999077,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.501011,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.003506,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.459658,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.907968,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.568623,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.51355,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.005926,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.9988,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.65872,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.280899,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.269081,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.221609,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.285614,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.541947,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.343008,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.554684,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.496012,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.543913,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.14197,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.50255,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.257032,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.164787,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.806688,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.501851,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.797194,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.46909,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.494909,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.249074,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.295103,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.618445,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.477811,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.544835,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.500855,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.501365,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.743325,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.261244,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.201313,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.227904,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.299546,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.978822,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.056361,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.307232,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.206204,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.43113,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.750683,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.784101,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.538905,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.275971,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.271941,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.170726,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.227116,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.324853,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.354186,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.214533,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.538669,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.478072,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.657341,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.13789,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.281277,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.216092,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.393457,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.307375,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14.901772,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13.743797,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4.850286,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13.587596,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.691784,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.13057,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.469672,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.73846,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.495497,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2.168651,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.9403,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9.28658,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.66897,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8.582654,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6.261136,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.587081,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.410154,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.563769,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.232096,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3.169404,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2.446315,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3.272188,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3.744005,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3.750124,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2.58372,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3.144017,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.812469,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.530807,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2.198422,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.389187,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.319784,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3.219794,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.887493,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.476421,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.767176,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.477158,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.602315,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.72179,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.478716,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.210456,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2.994434,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.582968,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.70198,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2.209726,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.598583,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2.030642,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.770648,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.714137,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.123965,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.436132,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.524185,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.277981,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.453099,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.43374,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.468083,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.105576,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.125053,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.291488,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.585148,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.705966,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.288063,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2.082969,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.087949,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.271447,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.190506,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.045335,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.34373,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.356418,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.505426,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.650225,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.46056,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.306325,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.664995,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.652287,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.662686,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.222213,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.191862,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.277921,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.625174,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.340947,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.247925,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.577736,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.185171,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.391313,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.233621,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.418304,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.346106,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.975627,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.25764,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.23998,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.566559,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.726356,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.116299,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.322451,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.37346,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.276979,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.422487,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.498704,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.012342,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.70542,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.852375,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.541119,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.045858,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.43951,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.498249,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.848599,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7.94822,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5.998908,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3.993127,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.568366,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3.730376,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6.277631,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.693458,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.119902,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.584241,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.931845,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.496217,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2.068541,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.648586,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.974388,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.583459,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.453651,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.875237,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.681754,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.887303,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2.260055,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.82212,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.540311,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.71125,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.45504,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.49188,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.534088,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.717608,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2.591267,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.485444,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2.202331,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.879023,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.453135,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.19664,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.745017,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2.233759,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.356318,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.264113,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.545675,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.260501,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.252672,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.255369,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.526153,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.248752,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.24627,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.251019,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.781871,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.250179,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.25302,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.250473,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.250687,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.502351,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.509275,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.249603,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.250187,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.242273,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.4966,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.250819,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.50326,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2.240813,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
