"MOVESRunID","iterationID","yearID","monthID","dayID","hourID","stateID","countyID","zoneID","linkID","sourceTypeID","regClassID","fuelTypeID","fuelSubTypeID","modelYearID","roadTypeID","SCC","engTechID","sectorID","hpID","activityTypeID","activity","activityMean","activitySigma"
"1","1","2022","12","5",\N,"4","4019",\N,\N,"51",\N,\N,\N,\N,"4",\N,\N,\N,\N,"1","1748.83",\N,\N
"1","1","2022","12","5",\N,"4","4019",\N,\N,"43",\N,\N,\N,\N,"4",\N,\N,\N,\N,"1","6488.57",\N,\N
"1","1","2022","12","5",\N,"4","4019",\N,\N,"42",\N,\N,\N,\N,"4",\N,\N,\N,\N,"1","5693.43",\N,\N
"1","1","2022","12","5",\N,"4","4019",\N,\N,"41",\N,\N,\N,\N,"4",\N,\N,\N,\N,"1","14329.2",\N,\N
"1","1","2022","12","5",\N,"4","4019",\N,\N,"32",\N,\N,\N,\N,"4",\N,\N,\N,\N,"1","307130",\N,\N
"1","1","2022","12","5",\N,"4","4019",\N,\N,"31",\N,\N,\N,\N,"4",\N,\N,\N,\N,"1","2165840",\N,\N
"1","1","2022","12","5",\N,"4","4019",\N,\N,"21",\N,\N,\N,\N,"4",\N,\N,\N,\N,"1","2091290",\N,\N
"1","1","2022","12","5",\N,"4","4019",\N,\N,"11",\N,\N,\N,\N,"4",\N,\N,\N,\N,"1","7925.44",\N,\N
"1","1","2022","12","5",\N,"4","4019",\N,\N,"62",\N,\N,\N,\N,"3",\N,\N,\N,\N,"1","61144.5",\N,\N
"1","1","2022","12","5",\N,"4","4019",\N,\N,"61",\N,\N,\N,\N,"3",\N,\N,\N,\N,"1","21436.1",\N,\N
"1","1","2022","12","5",\N,"4","4019",\N,\N,"54",\N,\N,\N,\N,"3",\N,\N,\N,\N,"1","2059.93",\N,\N
"1","1","2022","12","5",\N,"4","4019",\N,\N,"53",\N,\N,\N,\N,"3",\N,\N,\N,\N,"1","3616.35",\N,\N
"1","1","2022","12","5",\N,"4","4019",\N,\N,"52",\N,\N,\N,\N,"3",\N,\N,\N,\N,"1","54502",\N,\N
"1","1","2022","12","5",\N,"4","4019",\N,\N,"51",\N,\N,\N,\N,"3",\N,\N,\N,\N,"1","520.207",\N,\N
"1","1","2022","12","5",\N,"4","4019",\N,\N,"43",\N,\N,\N,\N,"3",\N,\N,\N,\N,"1","2399.38",\N,\N
"1","1","2022","12","5",\N,"4","4019",\N,\N,"42",\N,\N,\N,\N,"3",\N,\N,\N,\N,"1","1318.87",\N,\N
"1","1","2022","12","5",\N,"4","4019",\N,\N,"41",\N,\N,\N,\N,"3",\N,\N,\N,\N,"1","4100.77",\N,\N
"1","1","2022","12","5",\N,"4","4019",\N,\N,"32",\N,\N,\N,\N,"3",\N,\N,\N,\N,"1","65726.1",\N,\N
"1","1","2022","12","5",\N,"4","4019",\N,\N,"31",\N,\N,\N,\N,"3",\N,\N,\N,\N,"1","665347",\N,\N
"1","1","2022","12","5",\N,"4","4019",\N,\N,"21",\N,\N,\N,\N,"3",\N,\N,\N,\N,"1","425568",\N,\N
"1","1","2022","12","5",\N,"4","4019",\N,\N,"11",\N,\N,\N,\N,"3",\N,\N,\N,\N,"1","2756.55",\N,\N
"1","1","2022","12","5",\N,"4","4019",\N,\N,"62",\N,\N,\N,\N,"2",\N,\N,\N,\N,"1","164584",\N,\N
"1","1","2022","12","5",\N,"4","4019",\N,\N,"61",\N,\N,\N,\N,"2",\N,\N,\N,\N,"1","21574.9",\N,\N
"1","1","2022","12","5",\N,"4","4019",\N,\N,"54",\N,\N,\N,\N,"2",\N,\N,\N,\N,"1","1940.62",\N,\N
"1","1","2022","12","5",\N,"4","4019",\N,\N,"53",\N,\N,\N,\N,"2",\N,\N,\N,\N,"1","2993.42",\N,\N
"1","1","2022","12","5",\N,"4","4019",\N,\N,"52",\N,\N,\N,\N,"2",\N,\N,\N,\N,"1","48094.5",\N,\N
"1","1","2022","12","5",\N,"4","4019",\N,\N,"51",\N,\N,\N,\N,"2",\N,\N,\N,\N,"1","473.322",\N,\N
"1","1","2022","12","5",\N,"4","4019",\N,\N,"43",\N,\N,\N,\N,"2",\N,\N,\N,\N,"1","2114.92",\N,\N
"1","1","2022","12","5",\N,"4","4019",\N,\N,"42",\N,\N,\N,\N,"2",\N,\N,\N,\N,"1","1327.15",\N,\N
"1","1","2022","12","5",\N,"4","4019",\N,\N,"41",\N,\N,\N,\N,"2",\N,\N,\N,\N,"1","4202.38",\N,\N
"1","1","2022","12","5",\N,"4","4019",\N,\N,"32",\N,\N,\N,\N,"2",\N,\N,\N,\N,"1","48629.7",\N,\N
"1","1","2022","12","5",\N,"4","4019",\N,\N,"31",\N,\N,\N,\N,"2",\N,\N,\N,\N,"1","460577",\N,\N
"1","1","2022","12","5",\N,"4","4019",\N,\N,"21",\N,\N,\N,\N,"2",\N,\N,\N,\N,"1","325874",\N,\N
"1","1","2022","12","5",\N,"4","4019",\N,\N,"11",\N,\N,\N,\N,"2",\N,\N,\N,\N,"1","1631.23",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"62",\N,\N,\N,\N,"1",\N,\N,\N,\N,"15","516.059",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"62",\N,\N,\N,\N,"1",\N,\N,\N,\N,"14","32.9236",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"62",\N,\N,\N,\N,"1",\N,\N,\N,\N,"13","225.972",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"62",\N,\N,\N,\N,"1",\N,\N,\N,\N,"7","1703.02",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"61",\N,\N,\N,\N,"1",\N,\N,\N,\N,"7","3701.85",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"54",\N,\N,\N,\N,"1",\N,\N,\N,\N,"7","1047.84",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"53",\N,\N,\N,\N,"1",\N,\N,\N,\N,"7","1299.89",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"52",\N,\N,\N,\N,"1",\N,\N,\N,\N,"7","31437.6",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"51",\N,\N,\N,\N,"1",\N,\N,\N,\N,"7","16.0985",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"43",\N,\N,\N,\N,"1",\N,\N,\N,\N,"7","0",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"42",\N,\N,\N,\N,"1",\N,\N,\N,\N,"7","617.074",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"41",\N,\N,\N,\N,"1",\N,\N,\N,\N,"7","1696.26",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"32",\N,\N,\N,\N,"1",\N,\N,\N,\N,"7","132248",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"31",\N,\N,\N,\N,"1",\N,\N,\N,\N,"7","1064320",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"21",\N,\N,\N,\N,"1",\N,\N,\N,\N,"7","909036",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"11",\N,\N,\N,\N,"1",\N,\N,\N,\N,"7","2524.4",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"62",\N,\N,\N,\N,"1",\N,\N,\N,\N,"5","94168.1",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"61",\N,\N,\N,\N,"1",\N,\N,\N,\N,"5","63069.1",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"54",\N,\N,\N,\N,"1",\N,\N,\N,\N,"5","54306.2",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"53",\N,\N,\N,\N,"1",\N,\N,\N,\N,"5","23367.6",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"52",\N,\N,\N,\N,"1",\N,\N,\N,\N,"5","536437",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"51",\N,\N,\N,\N,"1",\N,\N,\N,\N,"5","3761.78",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"43",\N,\N,\N,\N,"1",\N,\N,\N,\N,"5","30274.8",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"42",\N,\N,\N,\N,"1",\N,\N,\N,\N,"5","6584.8",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"41",\N,\N,\N,\N,"1",\N,\N,\N,\N,"5","20277.8",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"32",\N,\N,\N,\N,"1",\N,\N,\N,\N,"5","905692",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"31",\N,\N,\N,\N,"1",\N,\N,\N,\N,"5","7754210",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"21",\N,\N,\N,\N,"1",\N,\N,\N,\N,"5","7041300",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"11",\N,\N,\N,\N,"1",\N,\N,\N,\N,"5","566586",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"62",\N,\N,\N,\N,"5",\N,\N,\N,\N,"4","7214.76",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"61",\N,\N,\N,\N,"5",\N,\N,\N,\N,"4","2864.55",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"54",\N,\N,\N,\N,"5",\N,\N,\N,\N,"4","508.183",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"53",\N,\N,\N,\N,"5",\N,\N,\N,\N,"4","767.975",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"52",\N,\N,\N,\N,"5",\N,\N,\N,\N,"4","13668.5",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"51",\N,\N,\N,\N,"5",\N,\N,\N,\N,"4","133.698",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"43",\N,\N,\N,\N,"5",\N,\N,\N,\N,"4","655.855",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"42",\N,\N,\N,\N,"5",\N,\N,\N,\N,"4","465.545",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"41",\N,\N,\N,\N,"5",\N,\N,\N,\N,"4","1413.95",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"32",\N,\N,\N,\N,"5",\N,\N,\N,\N,"4","28035.8",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"31",\N,\N,\N,\N,"5",\N,\N,\N,\N,"4","210233",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"21",\N,\N,\N,\N,"5",\N,\N,\N,\N,"4","192529",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"11",\N,\N,\N,\N,"5",\N,\N,\N,\N,"4","944.395",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"62",\N,\N,\N,\N,"4",\N,\N,\N,\N,"4","3455.36",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"61",\N,\N,\N,\N,"4",\N,\N,\N,\N,"4","846.367",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"54",\N,\N,\N,\N,"4",\N,\N,\N,\N,"4","74.8397",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"53",\N,\N,\N,\N,"4",\N,\N,\N,\N,"4","150.638",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"52",\N,\N,\N,\N,"4",\N,\N,\N,\N,"4","2242.22",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"51",\N,\N,\N,\N,"4",\N,\N,\N,\N,"4","23.0175",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"43",\N,\N,\N,\N,"4",\N,\N,\N,\N,"4","85.4005",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"42",\N,\N,\N,\N,"4",\N,\N,\N,\N,"4","74.9352",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"41",\N,\N,\N,\N,"4",\N,\N,\N,\N,"4","188.596",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"32",\N,\N,\N,\N,"4",\N,\N,\N,\N,"4","4042.35",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"31",\N,\N,\N,\N,"4",\N,\N,\N,\N,"4","27786.6",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"21",\N,\N,\N,\N,"4",\N,\N,\N,\N,"4","27066",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"11",\N,\N,\N,\N,"4",\N,\N,\N,\N,"4","101.774",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"62",\N,\N,\N,\N,"3",\N,\N,\N,\N,"4","1182.49",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"61",\N,\N,\N,\N,"3",\N,\N,\N,\N,"4","411.056",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"54",\N,\N,\N,\N,"3",\N,\N,\N,\N,"4","42.5775",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"53",\N,\N,\N,\N,"3",\N,\N,\N,\N,"4","70.7702",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"52",\N,\N,\N,\N,"3",\N,\N,\N,\N,"4","1118.7",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"51",\N,\N,\N,\N,"3",\N,\N,\N,\N,"4","10.7524",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"43",\N,\N,\N,\N,"3",\N,\N,\N,\N,"4","49.5938",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"42",\N,\N,\N,\N,"3",\N,\N,\N,\N,"4","27.2602",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"41",\N,\N,\N,\N,"3",\N,\N,\N,\N,"4","84.7606",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"32",\N,\N,\N,\N,"3",\N,\N,\N,\N,"4","1358.52",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"31",\N,\N,\N,\N,"3",\N,\N,\N,\N,"4","13049.4",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"21",\N,\N,\N,\N,"3",\N,\N,\N,\N,"4","8484.17",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"11",\N,\N,\N,\N,"3",\N,\N,\N,\N,"4","54.6525",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"62",\N,\N,\N,\N,"2",\N,\N,\N,\N,"4","2590.41",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"61",\N,\N,\N,\N,"2",\N,\N,\N,\N,"4","342.736",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"54",\N,\N,\N,\N,"2",\N,\N,\N,\N,"4","28.4465",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"53",\N,\N,\N,\N,"2",\N,\N,\N,\N,"4","47.8412",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"52",\N,\N,\N,\N,"2",\N,\N,\N,\N,"4","707.172",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"51",\N,\N,\N,\N,"2",\N,\N,\N,\N,"4","6.93817",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"43",\N,\N,\N,\N,"2",\N,\N,\N,\N,"4","31.0014",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"42",\N,\N,\N,\N,"2",\N,\N,\N,\N,"4","19.454",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"41",\N,\N,\N,\N,"2",\N,\N,\N,\N,"4","61.6004",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"32",\N,\N,\N,\N,"2",\N,\N,\N,\N,"4","712.836",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"31",\N,\N,\N,\N,"2",\N,\N,\N,\N,"4","6479.4",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"21",\N,\N,\N,\N,"2",\N,\N,\N,\N,"4","4609.15",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"11",\N,\N,\N,\N,"2",\N,\N,\N,\N,"4","22.9202",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"62",\N,\N,\N,\N,"1",\N,\N,\N,\N,"4","1199.82",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"61",\N,\N,\N,\N,"1",\N,\N,\N,\N,"4","1576.09",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"54",\N,\N,\N,\N,"1",\N,\N,\N,\N,"4","0",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"53",\N,\N,\N,\N,"1",\N,\N,\N,\N,"4","591.365",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"52",\N,\N,\N,\N,"1",\N,\N,\N,\N,"4","9534.77",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"51",\N,\N,\N,\N,"1",\N,\N,\N,\N,"4","125.747",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"43",\N,\N,\N,\N,"1",\N,\N,\N,\N,"4","89.7898",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"42",\N,\N,\N,\N,"1",\N,\N,\N,\N,"4","146.252",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"41",\N,\N,\N,\N,"1",\N,\N,\N,\N,"4","736.595",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"32",\N,\N,\N,\N,"1",\N,\N,\N,\N,"4","4062.78",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"31",\N,\N,\N,\N,"1",\N,\N,\N,\N,"4","37434.9",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"21",\N,\N,\N,\N,"1",\N,\N,\N,\N,"4","31960.8",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"11",\N,\N,\N,\N,"1",\N,\N,\N,\N,"4","0",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"62",\N,\N,\N,\N,"1",\N,\N,\N,\N,"3","1805.34",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"62",\N,\N,\N,\N,"5",\N,\N,\N,\N,"2","7214.76",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"61",\N,\N,\N,\N,"5",\N,\N,\N,\N,"2","2864.55",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"54",\N,\N,\N,\N,"5",\N,\N,\N,\N,"2","508.183",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"53",\N,\N,\N,\N,"5",\N,\N,\N,\N,"2","767.975",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"52",\N,\N,\N,\N,"5",\N,\N,\N,\N,"2","13668.5",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"51",\N,\N,\N,\N,"5",\N,\N,\N,\N,"2","133.698",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"43",\N,\N,\N,\N,"5",\N,\N,\N,\N,"2","655.855",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"42",\N,\N,\N,\N,"5",\N,\N,\N,\N,"2","465.545",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"41",\N,\N,\N,\N,"5",\N,\N,\N,\N,"2","1413.95",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"32",\N,\N,\N,\N,"5",\N,\N,\N,\N,"2","28035.8",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"31",\N,\N,\N,\N,"5",\N,\N,\N,\N,"2","210233",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"21",\N,\N,\N,\N,"5",\N,\N,\N,\N,"2","192529",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"11",\N,\N,\N,\N,"5",\N,\N,\N,\N,"2","944.395",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"62",\N,\N,\N,\N,"4",\N,\N,\N,\N,"2","3455.36",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"61",\N,\N,\N,\N,"4",\N,\N,\N,\N,"2","846.367",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"54",\N,\N,\N,\N,"4",\N,\N,\N,\N,"2","74.8397",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"53",\N,\N,\N,\N,"4",\N,\N,\N,\N,"2","150.638",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"52",\N,\N,\N,\N,"4",\N,\N,\N,\N,"2","2242.22",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"51",\N,\N,\N,\N,"4",\N,\N,\N,\N,"2","23.0175",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"43",\N,\N,\N,\N,"4",\N,\N,\N,\N,"2","85.4005",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"42",\N,\N,\N,\N,"4",\N,\N,\N,\N,"2","74.9352",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"41",\N,\N,\N,\N,"4",\N,\N,\N,\N,"2","188.596",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"32",\N,\N,\N,\N,"4",\N,\N,\N,\N,"2","4042.35",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"31",\N,\N,\N,\N,"4",\N,\N,\N,\N,"2","27786.6",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"21",\N,\N,\N,\N,"4",\N,\N,\N,\N,"2","27066",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"11",\N,\N,\N,\N,"4",\N,\N,\N,\N,"2","101.774",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"62",\N,\N,\N,\N,"3",\N,\N,\N,\N,"2","1182.49",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"61",\N,\N,\N,\N,"3",\N,\N,\N,\N,"2","411.056",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"54",\N,\N,\N,\N,"3",\N,\N,\N,\N,"2","42.5775",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"53",\N,\N,\N,\N,"3",\N,\N,\N,\N,"2","70.7702",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"52",\N,\N,\N,\N,"3",\N,\N,\N,\N,"2","1118.7",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"51",\N,\N,\N,\N,"3",\N,\N,\N,\N,"2","10.7524",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"43",\N,\N,\N,\N,"3",\N,\N,\N,\N,"2","49.5938",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"42",\N,\N,\N,\N,"3",\N,\N,\N,\N,"2","27.2602",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"41",\N,\N,\N,\N,"3",\N,\N,\N,\N,"2","84.7606",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"32",\N,\N,\N,\N,"3",\N,\N,\N,\N,"2","1358.52",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"31",\N,\N,\N,\N,"3",\N,\N,\N,\N,"2","13049.4",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"21",\N,\N,\N,\N,"3",\N,\N,\N,\N,"2","8484.17",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"11",\N,\N,\N,\N,"3",\N,\N,\N,\N,"2","54.6525",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"62",\N,\N,\N,\N,"2",\N,\N,\N,\N,"2","2590.41",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"61",\N,\N,\N,\N,"2",\N,\N,\N,\N,"2","342.736",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"54",\N,\N,\N,\N,"2",\N,\N,\N,\N,"2","28.4465",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"53",\N,\N,\N,\N,"2",\N,\N,\N,\N,"2","47.8412",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"52",\N,\N,\N,\N,"2",\N,\N,\N,\N,"2","707.172",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"51",\N,\N,\N,\N,"2",\N,\N,\N,\N,"2","6.93817",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"43",\N,\N,\N,\N,"2",\N,\N,\N,\N,"2","31.0014",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"42",\N,\N,\N,\N,"2",\N,\N,\N,\N,"2","19.454",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"41",\N,\N,\N,\N,"2",\N,\N,\N,\N,"2","61.6004",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"32",\N,\N,\N,\N,"2",\N,\N,\N,\N,"2","712.836",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"31",\N,\N,\N,\N,"2",\N,\N,\N,\N,"2","6479.4",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"21",\N,\N,\N,\N,"2",\N,\N,\N,\N,"2","4609.15",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"11",\N,\N,\N,\N,"2",\N,\N,\N,\N,"2","22.9202",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"62",\N,\N,\N,\N,"1",\N,\N,\N,\N,"2","94168.1",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"61",\N,\N,\N,\N,"1",\N,\N,\N,\N,"2","63069.1",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"54",\N,\N,\N,\N,"1",\N,\N,\N,\N,"2","54306.2",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"53",\N,\N,\N,\N,"1",\N,\N,\N,\N,"2","23367.6",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"52",\N,\N,\N,\N,"1",\N,\N,\N,\N,"2","536437",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"51",\N,\N,\N,\N,"1",\N,\N,\N,\N,"2","3761.78",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"43",\N,\N,\N,\N,"1",\N,\N,\N,\N,"2","30274.8",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"42",\N,\N,\N,\N,"1",\N,\N,\N,\N,"2","6584.8",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"41",\N,\N,\N,\N,"1",\N,\N,\N,\N,"2","20277.8",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"32",\N,\N,\N,\N,"1",\N,\N,\N,\N,"2","905692",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"31",\N,\N,\N,\N,"1",\N,\N,\N,\N,"2","7754210",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"21",\N,\N,\N,\N,"1",\N,\N,\N,\N,"2","7041300",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"11",\N,\N,\N,\N,"1",\N,\N,\N,\N,"2","566586",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"62",\N,\N,\N,\N,"5",\N,\N,\N,\N,"1","229625",\N,\N
"1","1","2022","12","2",\N,"4","4019",\N,\N,"61",\N,\N,\N,\N,"5",\N,\N,\N,\N,"1","91715.6",\N,\N
